Chromosome	Start.bp	End.bp	n_probes	length	n_hets	f	tau	sigma.tau	mu.minor	sigma.minor	mu.major	sigma.major	SegLabelCNLOH
1	69549	31906978	2768	31837429	247	0.363711962304157	1.63682942514278	0.00371690873118098	0.595334442175864	0.00893212808551763	1.04149498296691	0.00893212808551763	2
1	32044836	55266552	2235	23221716	149	0.499999998573772	2.0692137250671	0.00522352628432182	1.03460685958238	0.00443965859718763	1.03460686548472	0.00443965859718763	2
1	55273280	55280649	6	7369	0	NA	2.96774658162964	0.144416094787086	NA	NA	NA	NA	2
1	55307318	67207036	460	11899718	44	0.499874089353238	2.10780882723089	0.0117278201586297	1.05363901804276	0.0110547564124505	1.05416980918813	0.0110547564124505	2
1	67242023	79474648	430	12232625	33	0.431429405077905	2.46324847279095	0.0141673876118257	1.06271782317526	0.0334664311812384	1.40053064961569	0.0334664311812384	2
1	82372808	82456451	20	83643	2	0.30455588692243	1.61232344646161	0.0430757097327969	0.491042597242946	0.180699925113189	1.12128084921867	0.180699925113189	2
1	84348732	94362274	545	10013542	56	0.499991764809597	2.09145352048365	0.0106912494485559	1.04570953672387	0.00763876211109902	1.04574398375978	0.00763876211109902	2
1	94461707	103548444	365	9086737	13	0.350201092066188	1.63555289581194	0.0102277807996673	0.572772410245359	0.0290099673836566	1.06278048556658	0.0290099673836566	2
1	104114804	108313303	71	4198499	2	0.261994920027116	1.85942018679025	0.0263477749080435	0.487158643134917	0.147182642501194	1.37226154365533	0.147182642501194	2
1	108417580	110235872	245	1818292	27	0.335719634431789	1.60278990817256	0.0122349510599728	0.538088042042654	0.0241060924287763	1.06470186612991	0.0241060924287763	1
1	110255277	116534757	257	6279480	42	0.402031093352833	1.5837683675725	0.0118048648162599	0.636724128432803	0.0225156627482073	0.947044239139696	0.0225156627482073	2
1	116569578	143767600	251	27198022	20	0.5	2.01984664802902	0.0152167433650141	1.00992332401451	0.0129979406757084	1.00992332401451	0.0129979406757084	2
1	144852398	145273314	55	420916	13	0.234301281288557	1.98411494078943	0.0319343516173292	0.464880672850731	0.0421366420174558	1.5192342679387	0.0421366420174558	0
1	145281536	155041530	1193	9759994	87	0.499999999734658	2.04089657852227	0.00705216352172364	1.0204482887196	0.0045212297815087	1.02044828980267	0.0045212297815087	2
1	155058642	161736191	1137	6677549	93	0.330865094952923	3.08477985315595	0.0109033956593749	1.02064597902331	0.0215800935873144	2.06413387413264	0.0215800935873144	2
1	161753832	177936966	692	16183134	61	0.307432155524166	3.36478697741138	0.0152413713467154	1.03444371334523	0.02481478787362	2.33034326406616	0.02481478787362	2
1	178269189	196799720	760	18530531	41	0.499952098431088	2.0909470643805	0.00905138753789379	1.04537337254535	0.0102477019059614	1.04557369183515	0.0102477019059614	2
1	196857309	196887437	6	30128	0	NA	1.17723987815563	0.0575329976583985	NA	NA	NA	NA	2
1	196918681	227288816	1903	30370135	214	0.499967618065395	2.05797795977025	0.00563025577032198	1.02892233857741	0.00411722832864043	1.02905562119283	0.00411722832864043	2
1	227300492	232564233	321	5263741	56	0.42862470666935	2.4752089845864	0.0164766150392015	1.06093572496369	0.0273512666517758	1.41427325962272	0.0273512666517758	1
1	232575047	235955211	172	3380164	17	0.500000000000001	2.4199671224485	0.0220083489118604	1.20998356122425	0.0192349873686685	1.20998356122425	0.0192349873686685	2
1	235964283	240256002	193	4291719	38	0.419899488495578	2.41263824704502	0.0207138270005387	1.01306556585907	0.0394149360121081	1.39957268118595	0.0394149360121081	1
1	240341294	247492685	260	7151391	12	0.495629980872796	2.3319038001416	0.0172513463653905	1.15576143586138	0.0349634299099701	1.17614236428022	0.0349634299099701	2
1	247586591	248343809	30	757218	31	0.288956269505784	1.9019327065187	0.0414559020305429	0.549575379726683	0.0242764396836311	1.35235732679202	0.0242764396836311	2
1	248402698	249211681	37	808983	6	0.5	2.22487582678863	0.0436394282662992	1.11243791339432	0.0452881190442111	1.11243791339432	0.0452881190442111	2
2	45912	42488347	1835	42442435	131	0.290521969973295	2.01005666122533	0.00560066012629466	0.583965620977126	0.0117818418007314	1.4260910402482	0.0117818418007314	2
2	42510037	42528456	7	18419	0	NA	7.86653742602085	0.353780418517001	NA	NA	NA	NA	2
