Chromosome	Start.bp	End.bp	n_probes	length	n_hets	f	tau	sigma.tau	mu.minor	sigma.minor	mu.major	sigma.major	SegLabelCNLOH
1	69549	6253051	432	6183502	37	0.393220638223312	2.49874478790682	0.0127624520127004	0.982558020257894	0.0338098434760398	1.51618676764893	0.0338098434760398	2
1	6270318	6521657	29	251339	4	0.301736670634977	2.78064278450386	0.0547941614018207	0.839021896021368	0.145485164063246	1.94162088848249	0.145485164063246	2
1	6522707	11174442	405	4651735	39	0.462492739579279	2.48177862274828	0.0130918437821568	1.14780459426414	0.0726142060064058	1.33397402848414	0.0726142060064058	2
1	11175488	26691369	1475	15515881	171	0.412579023704907	2.44640527394637	0.00676272168307232	1.00933549951133	0.0153334762192628	1.43706977443504	0.0153334762192628	1
1	26737974	29642588	334	2904614	12	0.497871134468805	2.42200243735761	0.0140704280568189	1.20584510117344	0.0269280649456772	1.21615733618416	0.0269280649456772	2
1	29647266	31188079	6	1540813	1	0.387672583205764	2.94519741651024	0.127568846208409	1.14177229050947	0.381333081584038	1.80342512600077	0.381333081584038	2
1	31194424	40240615	956	9046191	39	0.419868756954764	2.37107309753129	0.00814250885353618	0.995539514109343	0.0322666267050029	1.37553358342194	0.0322666267050029	2
1	40309831	40434328	22	124497	2	0.5	3.18711476690784	0.0720753393583313	1.59355738345392	0.0827368656280429	1.59355738345392	0.0827368656280429	2
1	40525790	48698106	906	8172316	43	0.496502897814726	2.22565856630574	0.00785324914780239	1.10504592771697	0.0219413122458092	1.12061263858877	0.0219413122458092	2
1	48703434	67804346	917	19100912	75	0.44241391895361	2.26509819512254	0.00794374525783868	1.00211096931891	0.0282181007206822	1.26298722580363	0.0282181007206822	1
1	67833607	87045826	600	19212219	53	0.423895399316959	2.34571464731265	0.0101685831730216	0.994337647106237	0.0238981089581209	1.35137700020641	0.0238981089581209	1
1	87101352	87104629	4	3277	1	0.5	3.37037146797282	0.178722097098866	1.68518573398641	0.245715712237163	1.68518573398641	0.245715712237163	2
1	87185253	93646263	275	6461010	23	0.414275005277139	2.36513293180139	0.0151438320098632	0.979815457803154	0.0312486006857454	1.38531747399823	0.0312486006857454	2
1	93649618	94461707	48	812089	4	0.32893656172288	2.48549242303785	0.0380850603893317	0.817569331822339	0.168568337949792	1.66792309121551	0.168568337949792	2
1	94466437	144859878	1201	50393441	98	0.500000000000004	1.99509299286884	0.00611728686748495	0.997546496434429	0.00465512904879594	0.997546496434414	0.00465512904879594	2
1	144863379	145273314	48	409935	10	0.249338337858941	1.89248289785617	0.0290328461008467	0.471868540177929	0.125865620141687	1.42061435767824	0.125865620141687	2
1	145281536	161565361	2297	16283825	149	0.499999999999988	1.9858683091282	0.00440297957730685	0.992934154564074	0.00389166329519839	0.992934154564122	0.00389166329519839	2
1	161594366	161599696	3	5330	0	NA	2.7287853675489	0.167195583841522	NA	NA	NA	NA	2
1	161640051	249211681	4407	87571630	426	0.499999999999991	2.01901659931364	0.00323155310372239	1.0095082996568	0.00226027027859315	1.00950829965684	0.00226027027859315	2
2	45912	31600010	1393	31554098	98	0.500000000000008	2.01364113815144	0.00573264243208455	1.00682056907574	0.00498096350236318	1.00682056907571	0.00498096350236318	2
2	31605942	31628801	8	22859	0	NA	2.64890456242608	0.099399132025417	NA	NA	NA	NA	2
2	31754451	113780302	3285	82025851	296	0.499999999606319	2.00097465389645	0.00370966836347716	1.00048732616048	0.00278579858921067	1.00048732773597	0.00278579858921067	2
2	113785585	113877673	11	92088	2	0.5	2.46820829877079	0.0790059528175726	1.2341041493854	0.206952676484696	1.2341041493854	0.206952676484696	2
2	114000310	186689183	2688	72688873	152	0.499999999999987	2.0052716298507	0.00410974982996829	1.00263581492532	0.00354483287082031	1.00263581492538	0.00354483287082031	2
2	187366075	193059164	318	5693089	11	0.379965069470774	1.61317753538193	0.00962322276641071	0.612951114300086	0.0393367797167436	1.00022642108184	0.0393367797167436	2
